model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,241,432,title:identifier; description:categorical; manufacturer:text; price_text:text; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,242,432,title:identifier; description:categorical; manufacturer:text; price_text:text; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,243,432,title:identifier; description:categorical; manufacturer:text; price_text:text; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5908275672780524,0.010318577738064301,0.0469208211143695,0.9996523857116699
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,244,432,title:identifier; description:categorical; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6174511025694537,0.06441558397509115,0.16828478964401294,0.999980092048645
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,245,432,title:identifier; description:categorical; manufacturer:text; price_text:identifier; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,246,432,title:identifier; description:categorical; manufacturer:text; price_text:identifier; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6347542565791722,0.03991701865506577,0.12052401746724892,0.9995664954185486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,247,432,title:identifier; description:categorical; manufacturer:text; price_text:identifier; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5908275672780524,0.010318577738064301,0.0469208211143695,0.9996523857116699
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,248,432,title:identifier; description:categorical; manufacturer:text; price_text:identifier; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6174511323317871,0.06441558407530526,0.16828478964401294,0.999980092048645
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,249,432,title:identifier; description:categorical; manufacturer:text; price_text:categorical; price_numeric:text,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5919159043838608,0.010379376674179675,0.04678362573099415,0.9996272325515747
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,250,432,title:identifier; description:categorical; manufacturer:text; price_text:categorical; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5919159043838608,0.010379376674179675,0.04678362573099415,0.9996272325515747
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,exhaustive,251,432,title:identifier; description:categorical; manufacturer:text; price_text:categorical; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5643398047757593,0.007474263408871901,0.04512820512820513,0.9999021291732788
