model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,all_text,2,17,title:text; brand:text; modelno:text; category:text; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,all_identifier,3,17,title:identifier; brand:identifier; modelno:identifier; category:identifier; price:identifier; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,all_categorical,4,17,title:categorical; brand:categorical; modelno:categorical; category:categorical; price:categorical; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.759799716768172,0.038317374813466275,0.10316529894490034,0.9760338664054871
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,non_numeric_text,5,17,title:text; brand:text; modelno:text; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984641957117,0.41687267547791834,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,numeric_as_text,6,17,title:text; brand:text; modelno:identifier; category:text; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,title_as_identifier,7,17,title:identifier; brand:text; modelno:identifier; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984671808702,0.4168780648367183,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,title_as_categorical,8,17,title:categorical; brand:text; modelno:identifier; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7048459329903586,0.2112508644847798,0.3395061728395062,0.9999716281890869
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,brand_as_identifier,9,17,title:text; brand:identifier; modelno:identifier; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984552402365,0.4168726375591211,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,brand_as_categorical,10,17,title:text; brand:categorical; modelno:identifier; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9099066182752591,0.44944797254477425,0.5473870682019486,0.9999617338180542
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,modelno_as_categorical,11,17,title:text; brand:text; modelno:categorical; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8319504606994944,0.41435943568742045,0.5390539053905391,0.9999685287475586
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,category_as_identifier,12,17,title:text; brand:text; modelno:identifier; category:identifier; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984641957117,0.41687267547791834,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,category_as_categorical,13,17,title:text; brand:text; modelno:identifier; category:categorical; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7593774302920739,0.05407608276486284,0.11021505376344087,0.9999692440032959
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,price_as_identifier,14,17,title:text; brand:text; modelno:identifier; category:text; price:identifier; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,price_as_categorical,15,17,title:text; brand:text; modelno:identifier; category:text; price:categorical; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8045175536268778,0.1958171300287339,0.3071748878923767,0.9964327812194824
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,description_as_identifier,16,17,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984701660285,0.4168781026661912,0.5304347826086957,0.9999730587005615
