model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,92,135,title:categorical; authors:text; venue:text; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,93,135,title:categorical; authors:text; venue:text; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.92369650501002,0.468209293549167,0.5140997830802602,0.9996153116226196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,94,135,title:categorical; authors:text; venue:text; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.8561694829659319,0.2744741516943935,0.333021515434986,0.9999829530715942
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,95,135,title:categorical; authors:text; venue:text; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.892911627254509,0.40028580516830203,0.4358452138492872,0.9997044205665588
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,96,135,title:categorical; authors:text; venue:identifier; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,97,135,title:categorical; authors:text; venue:identifier; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,98,135,title:categorical; authors:text; venue:identifier; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.92369650501002,0.468209293549167,0.5140997830802602,0.9996153116226196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,99,135,title:categorical; authors:text; venue:identifier; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.856169507014028,0.27447415197091257,0.333021515434986,0.9999829530715942
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,100,135,title:categorical; authors:text; venue:identifier; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.892911627254509,0.40028580516830203,0.4358452138492872,0.9997044205665588
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,101,135,title:categorical; authors:text; venue:categorical; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.7326828537074148,0.00609709601183846,0.01739857800083647,0.6915855407714844
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,102,135,title:categorical; authors:text; venue:categorical; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7326828537074148,0.00609709601183846,0.01739857800083647,0.6915855407714844
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,103,135,title:categorical; authors:text; venue:categorical; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.863398509018036,0.031986942381363265,0.09485771342985523,0.9969047904014587
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,104,135,title:categorical; authors:text; venue:categorical; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.724895246492986,0.004650594627703843,0.01672612433475642,0.9824572205543518
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,105,135,title:categorical; authors:text; venue:categorical; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.8558374188376754,0.018196511626406092,0.05424089337942037,0.9866573214530945
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,106,135,title:categorical; authors:identifier; venue:text; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,107,135,title:categorical; authors:identifier; venue:text; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,108,135,title:categorical; authors:identifier; venue:text; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.92369650501002,0.468209293549167,0.5140997830802602,0.9996153116226196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,109,135,title:categorical; authors:identifier; venue:text; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.8561694829659319,0.2744741516943935,0.333021515434986,0.9999829530715942
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,110,135,title:categorical; authors:identifier; venue:text; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.892911627254509,0.40028580516830203,0.4358452138492872,0.9997044205665588
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,111,135,title:categorical; authors:identifier; venue:identifier; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,112,135,title:categorical; authors:identifier; venue:identifier; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7731529579158316,0.399959773342283,0.45310853530031614,0.9991264939308167
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,113,135,title:categorical; authors:identifier; venue:identifier; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.92369650501002,0.468209293549167,0.5140997830802602,0.9996153116226196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,114,135,title:categorical; authors:identifier; venue:identifier; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.8561694829659319,0.2744741516943935,0.333021515434986,0.9999829530715942
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,115,135,title:categorical; authors:identifier; venue:identifier; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.892911627254509,0.40028580516830203,0.4358452138492872,0.9997044205665588
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,116,135,title:categorical; authors:identifier; venue:categorical; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.7326828537074148,0.00609709601183846,0.01739857800083647,0.6915855407714844
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,117,135,title:categorical; authors:identifier; venue:categorical; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.7326828537074148,0.00609709601183846,0.01739857800083647,0.6915855407714844
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,118,135,title:categorical; authors:identifier; venue:categorical; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.863398509018036,0.031986942381363265,0.09485771342985523,0.9969047904014587
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,119,135,title:categorical; authors:identifier; venue:categorical; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.7248952825651301,0.004650595090656503,0.01672612433475642,0.9824572205543518
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,120,135,title:categorical; authors:identifier; venue:categorical; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.8558374188376754,0.018196511626406092,0.05424089337942037,0.9866573214530945
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,121,135,title:categorical; authors:categorical; venue:text; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.690823370741483,0.023720326741133956,0.104,0.9998838901519775
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,122,135,title:categorical; authors:categorical; venue:text; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.690823370741483,0.023720326741133956,0.104,0.9998838901519775
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,123,135,title:categorical; authors:categorical; venue:text; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.84976526252505,0.04332755171940065,0.10902725681420354,0.9961755275726318
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,124,135,title:categorical; authors:categorical; venue:text; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.7904739919839678,0.02123872941078523,0.07534983853606028,0.9999797344207764
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,125,135,title:categorical; authors:categorical; venue:text; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.7999896953907815,0.025490671154439315,0.0874485596707819,0.9999274015426636
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,126,135,title:categorical; authors:categorical; venue:identifier; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.690823370741483,0.023720326741133956,0.104,0.9998838901519775
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,127,135,title:categorical; authors:categorical; venue:identifier; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.690823370741483,0.023720326741133956,0.104,0.9998838901519775
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,128,135,title:categorical; authors:categorical; venue:identifier; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.84976526252505,0.04332755171940065,0.10902725681420354,0.9961755275726318
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,129,135,title:categorical; authors:categorical; venue:identifier; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.7904739318637275,0.021238728572593037,0.07534983853606028,0.9999797344207764
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,130,135,title:categorical; authors:categorical; venue:identifier; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.7999896953907815,0.025490671154439315,0.0874485596707819,0.9999274015426636
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,131,135,title:categorical; authors:categorical; venue:categorical; year:text,title:text; authors:text; venue:text; year:categorical,250000,,0.6532223446893788,0.0038859188417080534,0.012834529638256405,0.2263551503419876
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,132,135,title:categorical; authors:categorical; venue:categorical; year:identifier,title:text; authors:text; venue:text; year:categorical,250000,,0.6532223446893788,0.0038859188417080534,0.012834529638256405,0.2263551503419876
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,133,135,title:categorical; authors:categorical; venue:categorical; year:categorical,title:text; authors:text; venue:text; year:categorical,250000,,0.7836611783567133,0.00950816698460306,0.04189560439560439,0.9955601692199707
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,134,135,title:categorical; authors:categorical; venue:categorical; year:numeric,title:text; authors:text; venue:text; year:categorical,250000,,0.6970484929859719,0.004276653719912903,0.01592863969417012,0.9696862101554871
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_acm,cross_source,exhaustive,135,135,title:categorical; authors:categorical; venue:categorical; year:date,title:text; authors:text; venue:text; year:categorical,250000,,0.753698617234469,0.005480256317655888,0.01616412806963009,0.8736909031867981
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,1,972,title:text; brand:text; modelno:text; category:text; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,2,972,title:text; brand:text; modelno:text; category:text; price:text; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,3,972,title:text; brand:text; modelno:text; category:text; price:text; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.766645105862672,0.30019459547521,0.4150058616647128,0.9990419745445251
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,4,972,title:text; brand:text; modelno:text; category:text; price:identifier; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,5,972,title:text; brand:text; modelno:text; category:text; price:identifier; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,6,972,title:text; brand:text; modelno:text; category:text; price:identifier; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.766645105862672,0.30019459547521,0.4150058616647128,0.9990419745445251
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,7,972,title:text; brand:text; modelno:text; category:text; price:categorical; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8045175536268778,0.1958171300287339,0.3071748878923767,0.9964327812194824
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,8,972,title:text; brand:text; modelno:text; category:text; price:categorical; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8045175536268778,0.1958171300287339,0.3071748878923767,0.9964327812194824
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,9,972,title:text; brand:text; modelno:text; category:text; price:categorical; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.6743713375838009,0.123722257802836,0.23910614525139667,0.996404767036438
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,10,972,title:text; brand:text; modelno:text; category:text; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984821066621,0.41687807539711685,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,11,972,title:text; brand:text; modelno:text; category:text; price:numeric; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984641957117,0.416878102718463,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,12,972,title:text; brand:text; modelno:text; category:text; price:numeric; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7109596597635874,0.23958772864853434,0.36567926455566907,0.9999706745147705
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,13,972,title:text; brand:text; modelno:text; category:identifier; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,14,972,title:text; brand:text; modelno:text; category:identifier; price:text; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,15,972,title:text; brand:text; modelno:text; category:identifier; price:text; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.766645105862672,0.30019459547521,0.4150058616647128,0.9990419745445251
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,16,972,title:text; brand:text; modelno:text; category:identifier; price:identifier; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,17,972,title:text; brand:text; modelno:text; category:identifier; price:identifier; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,18,972,title:text; brand:text; modelno:text; category:identifier; price:identifier; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.766645105862672,0.30019459547521,0.4150058616647128,0.9990419745445251
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,19,972,title:text; brand:text; modelno:text; category:identifier; price:categorical; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8045175536268778,0.1958171300287339,0.3071748878923767,0.9964327812194824
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,20,972,title:text; brand:text; modelno:text; category:identifier; price:categorical; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8045175536268778,0.1958171300287339,0.3071748878923767,0.9964327812194824
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,21,972,title:text; brand:text; modelno:text; category:identifier; price:categorical; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.6743713375838009,0.123722257802836,0.23910614525139667,0.996404767036438
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,22,972,title:text; brand:text; modelno:text; category:identifier; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984671808702,0.4168780648898857,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,23,972,title:text; brand:text; modelno:text; category:identifier; price:numeric; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9007984880769786,0.4168781027270212,0.5304347826086957,0.9999730587005615
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,24,972,title:text; brand:text; modelno:text; category:identifier; price:numeric; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7109596448377954,0.23958772813701057,0.36567926455566907,0.9999706745147705
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,25,972,title:text; brand:text; modelno:text; category:categorical; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8593524833234127,0.065642023302664,0.11920529801324505,0.999591052532196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,26,972,title:text; brand:text; modelno:text; category:categorical; price:text; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8593524833234127,0.065642023302664,0.11920529801324505,0.999591052532196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,27,972,title:text; brand:text; modelno:text; category:categorical; price:text; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7250916563031918,0.039030670518167644,0.07575757575757576,0.9998321533203125
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,28,972,title:text; brand:text; modelno:text; category:categorical; price:identifier; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8593524833234127,0.065642023302664,0.11920529801324505,0.999591052532196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,29,972,title:text; brand:text; modelno:text; category:categorical; price:identifier; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.8593524833234127,0.065642023302664,0.11920529801324505,0.999591052532196
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,30,972,title:text; brand:text; modelno:text; category:categorical; price:identifier; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7250916563031918,0.039030670518167644,0.07575757575757576,0.9998321533203125
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,31,972,title:text; brand:text; modelno:text; category:categorical; price:categorical; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7545260314767042,0.04030221434202935,0.10091743119266054,0.9339701533317566
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,32,972,title:text; brand:text; modelno:text; category:categorical; price:categorical; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7545260314767042,0.04030221434202935,0.10091743119266054,0.9339701533317566
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,33,972,title:text; brand:text; modelno:text; category:categorical; price:categorical; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.6697445211895497,0.032604919635711015,0.0639386189258312,0.9914007782936096
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,34,972,title:text; brand:text; modelno:text; category:categorical; price:numeric; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7593774123811237,0.05407608077814695,0.11021505376344087,0.9999692440032959
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,35,972,title:text; brand:text; modelno:text; category:categorical; price:numeric; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.7593773914850148,0.05407564563993198,0.11021505376344087,0.9999692440032959
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,36,972,title:text; brand:text; modelno:text; category:categorical; price:numeric; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.6667600971489945,0.037761983934868876,0.07431340872374799,0.9999864101409912
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,37,972,title:text; brand:text; modelno:identifier; category:text; price:text; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,38,972,title:text; brand:text; modelno:identifier; category:text; price:text; description:identifier,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,39,972,title:text; brand:text; modelno:identifier; category:text; price:text; description:categorical,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.766645105862672,0.30019459547521,0.4150058616647128,0.9990419745445251
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,exhaustive,40,972,title:text; brand:text; modelno:identifier; category:text; price:identifier; description:text,title:text; brand:text; modelno:identifier; category:text; price:numeric; description:text,289365,,0.9908926041506836,0.5975937454810042,0.6228571428571428,0.9993788003921509
